project_main_language,pr_url,pr_source_commit,pr_target_commit,pr_change_line_count,pr_category,is_ai_comment,note,path,side,source_model,from_line,to_line,category,context,label
C++,https://github.com/FreeCAD/FreeCAD/pull/22235,730e07db5d2acafe7723eb89c83641375c375bc3,f8cd64328c49510285490dfd9872253ce7a53040,85,Documentation Update,False,"Tooltip text should be updated to ""Performs Poisson surface reconstruction"" for clearer user guidance.",src/Mod/ReverseEngineering/Gui/Command.cpp,right,,602,602,Maintainability and Readability,Diff Level,1
C++,https://github.com/FreeCAD/FreeCAD/pull/22235,730e07db5d2acafe7723eb89c83641375c375bc3,f8cd64328c49510285490dfd9872253ce7a53040,85,Documentation Update,False,"Tooltip text uses a noun phrase instead of the expected action-oriented verb form; update from ""Triangulation of structured point clouds"" to ""Triangulates structured point clouds"" for consistency with UI conventions.",src/Mod/ReverseEngineering/Gui/Command.cpp,right,,636,636,Maintainability and Readability,Diff Level,1
C++,https://github.com/FreeCAD/FreeCAD/pull/20336,16968aa3ee1bc7f2caf4ce592d13066aa8755a80,290bdc79d1ad92669431458a62205d694522586e,98,Bug Fix,True,"Consider declaring `maxEnumValue` as `const auto` since it's never modified after initialization. This improves const correctness and makes the intent clearer.
",src/App/PropertyStandard.cpp,right,Claude-Code/Claude-4.5-Sonnet,604,604,Maintainability and Readability,File Level,1
C++,https://github.com/FreeCAD/FreeCAD/pull/20336,16968aa3ee1bc7f2caf4ce592d13066aa8755a80,290bdc79d1ad92669431458a62205d694522586e,98,Bug Fix,True,"Consider using smart pointers instead of raw pointers and manual delete operations. This would provide automatic memory management and exception safety.
",src/Gui/WorkbenchManipulatorPython.cpp,right,Deepseek-V3.2,160,161,Code Defect,File Level,1
C++,https://github.com/FreeCAD/FreeCAD/pull/20336,16968aa3ee1bc7f2caf4ce592d13066aa8755a80,290bdc79d1ad92669431458a62205d694522586e,98,Bug Fix,False,"Add FC_DEBUG logging when the menuBar removal guard is triggered to capture unexpected attempts to remove the menuBar itself, as silent returns may mask underlying command structure errors.",src/Gui/WorkbenchManipulatorPython.cpp,right,,162,162,Maintainability and Readability,Diff Level,1
C++,https://github.com/FreeCAD/FreeCAD/pull/20336,16968aa3ee1bc7f2caf4ce592d13066aa8755a80,290bdc79d1ad92669431458a62205d694522586e,98,Bug Fix,False,Add FC_DEBUG() logging to the condition that skips removing the toolbar itself (item == toolBar) to maintain debugging consistency and visibility for Coverity issue 513838.,src/Gui/WorkbenchManipulatorPython.cpp,right,,317,325,Maintainability and Readability,File Level,1
C++,https://github.com/FreeCAD/FreeCAD/pull/20336,16968aa3ee1bc7f2caf4ce592d13066aa8755a80,290bdc79d1ad92669431458a62205d694522586e,98,Bug Fix,True,"Consider using smart pointers instead of raw pointers and manual delete operations. This would provide automatic memory management and exception safety.
",src/Gui/WorkbenchManipulatorPython.cpp,right,Deepseek-V3.2,321,322,Code Defect,File Level,1
C++,https://github.com/FreeCAD/FreeCAD/pull/20336,16968aa3ee1bc7f2caf4ce592d13066aa8755a80,290bdc79d1ad92669431458a62205d694522586e,98,Bug Fix,True,"The `edge_t` type (boost::adjacency_list edge descriptor) contains three members: `m_source`, `m_target`, and `m_eproperty`. Only `m_source` and `m_target` are initialized here, but `m_eproperty` is left uninitialized. This could lead to undefined behavior if the property is accessed. Consider using `{}` to zero-initialize the entire `ed` member. Additionally, prefer using a member initializer list for better performance and readability following RAII principles.

```suggestion
WalkerEdge::WalkerEdge() : ed{} {}
// or explicitly:
// WalkerEdge::WalkerEdge() : ed{0, 0, {}} {}
```",src/Mod/TechDraw/App/EdgeWalker.cpp,right,GLM-4.7,453,458,Code Defect,Repo Level,1
C++,https://github.com/FreeCAD/FreeCAD/pull/20336,16968aa3ee1bc7f2caf4ce592d13066aa8755a80,290bdc79d1ad92669431458a62205d694522586e,98,Bug Fix,True,"Constructor initializes only ed.m_source/ed.m_target via assignment in the body. Prefer a member-initializer list for correct/efficient initialization, and consider initializing the other WalkerEdge members (e.g., v1/v2/idx) here as well—otherwise they may remain indeterminate and later reads (e.g., dump(), weCompare(), isEqual()) can observe garbage unless always set elsewhere.

```suggestion
WalkerEdge::WalkerEdge()
    : v1(0)
    , v2(0)
    , idx(0)
{
    // Ensure the edge is properly initialized (Coverity defect 316559)
    ed.m_source = 0;
    ed.m_target = 0;
}
```",src/Mod/TechDraw/App/EdgeWalker.cpp,right,GPT-5.2,453,458,Code Defect,Repo Level,1
C++,https://github.com/FreeCAD/FreeCAD/pull/20336,16968aa3ee1bc7f2caf4ce592d13066aa8755a80,290bdc79d1ad92669431458a62205d694522586e,98,Bug Fix,True,"The edge_t member 'ed' is only partially initialized here. Consider ensuring all members of edge_t are properly initialized to prevent undefined behavior.
",src/Mod/TechDraw/App/EdgeWalker.h,right,Qwen-Coder-480B,81,81,Code Defect,Repo Level,1
C++,https://github.com/FreeCAD/FreeCAD/pull/20825,01241245a1d92a8db69fab0db4c2053b5e1227c1,870d7f5385af5d377994479ce6ad017465bdad3d,776,New Feature Additions,False,Explicit copy constructor is redundant; rely on the compiler-generated default as all member types support trivial copying.,src/Mod/Material/App/Library.cpp,right,,37,43,Maintainability and Readability,Diff Level,1
C++,https://github.com/FreeCAD/FreeCAD/pull/20825,01241245a1d92a8db69fab0db4c2053b5e1227c1,870d7f5385af5d377994479ce6ad017465bdad3d,776,New Feature Additions,True,"Copy constructor is defined but copy assignment operator is missing. This violates the rule of three/five. Consider adding a copy assignment operator for consistency.
",src/Mod/Material/App/Library.cpp,right,Deepseek-V3.2,37,43,Code Defect,File Level,1
C++,https://github.com/FreeCAD/FreeCAD/pull/20825,01241245a1d92a8db69fab0db4c2053b5e1227c1,870d7f5385af5d377994479ce6ad017465bdad3d,776,New Feature Additions,True,"Commenting out parameter names reduces code clarity. Consider using [[maybe_unused]] attribute or removing unused parameters entirely.
",src/Mod/Material/App/MaterialManager.cpp,right,Deepseek-V3.2,205,205,Maintainability and Readability,Diff Level,1
C++,https://github.com/FreeCAD/FreeCAD/pull/20825,01241245a1d92a8db69fab0db4c2053b5e1227c1,870d7f5385af5d377994479ce6ad017465bdad3d,776,New Feature Additions,True,"Commenting out parameter names reduces code clarity. Consider using [[maybe_unused]] attribute or removing unused parameters entirely.
",src/Mod/Material/App/MaterialManager.cpp,right,Deepseek-V3.2,247,247,Maintainability and Readability,Diff Level,1
C++,https://github.com/FreeCAD/FreeCAD/pull/20825,01241245a1d92a8db69fab0db4c2053b5e1227c1,870d7f5385af5d377994479ce6ad017465bdad3d,776,New Feature Additions,True,"Tuple elements should be extracted by const reference to avoid unnecessary copies. Use `const auto&` instead of `auto` to prevent copying QString objects, which can be expensive.
",src/Mod/Material/App/ModelLibrary.cpp,right,Claude-Code/Claude-4.5-Sonnet,75,79,Performance,File Level,1
C++,https://github.com/FreeCAD/FreeCAD/pull/20825,01241245a1d92a8db69fab0db4c2053b5e1227c1,870d7f5385af5d377994479ce6ad017465bdad3d,776,New Feature Additions,True,"`models` is a shared pointer that could be null (e.g., if the library is not found or an error occurs). It is safer to check if `models` is valid before dereferencing it.
",src/Mod/Material/App/ModelLibrary.cpp,right,Gemini-3-Pro,75,76,Code Defect,Repo Level,1
C++,https://github.com/FreeCAD/FreeCAD/pull/20825,01241245a1d92a8db69fab0db4c2053b5e1227c1,870d7f5385af5d377994479ce6ad017465bdad3d,776,New Feature Additions,True,"`path.split(""/"")` can generate empty segments for leading/trailing/double slashes and create empty folder nodes. Consider `Qt::SkipEmptyParts` (and/or normalizing separators) to keep the tree stable across different path formats/platforms.

```suggestion
            QStringList list = path.split(QStringLiteral(""/""), Qt::SkipEmptyParts);
```",src/Mod/Material/App/ModelLibrary.cpp,right,GPT-5.2,83,83,Code Defect,Diff Level,1
C++,https://github.com/FreeCAD/FreeCAD/pull/20825,01241245a1d92a8db69fab0db4c2053b5e1227c1,870d7f5385af5d377994479ce6ad017465bdad3d,776,New Feature Additions,True,"Loop variable should be `const auto&` instead of `auto&` since it's only being read and not modified. This improves const correctness and makes the intent clearer.
",src/Mod/Material/App/ModelLibrary.cpp,right,Claude-Code/Claude-4.5-Sonnet,87,87,Maintainability and Readability,File Level,1
C++,https://github.com/FreeCAD/FreeCAD/pull/20825,01241245a1d92a8db69fab0db4c2053b5e1227c1,870d7f5385af5d377994479ce6ad017465bdad3d,776,New Feature Additions,False,Member variable `_modelPathMap` is initialized in `ModelLibraryLocal` constructor rather than at declaration; consider moving initialization to header file for cleaner class definition.,src/Mod/Material/App/ModelLibrary.cpp,right,,118,118,Maintainability and Readability,Repo Level,1
C++,https://github.com/FreeCAD/FreeCAD/pull/20825,01241245a1d92a8db69fab0db4c2053b5e1227c1,870d7f5385af5d377994479ce6ad017465bdad3d,776,New Feature Additions,True,"Design/RAII: `_modelPathMap` is only initialized in `ModelLibraryLocal` now. This is safe only if no `ModelLibrary` (non-local) method ever touches `_modelPathMap`. Consider moving `_modelPathMap` entirely into `ModelLibraryLocal` (as a direct member `std::map<...>` rather than `unique_ptr`) to avoid optional-pointer state and extra heap allocation. If it must stay in the base, ensure it’s consistently initialized in base constructors.",src/Mod/Material/App/ModelLibrary.cpp,right,GPT-5.2,118,118,Code Defect,Repo Level,1
C++,https://github.com/FreeCAD/FreeCAD/pull/20825,01241245a1d92a8db69fab0db4c2053b5e1227c1,870d7f5385af5d377994479ce6ad017465bdad3d,776,New Feature Additions,True,"Exception should be caught by const reference (`const std::out_of_range&`) instead of non-const reference. This follows C++ best practices for exception handling and prevents unnecessary copying.
",src/Mod/Material/App/ModelLibrary.cpp,right,Claude-Code/Claude-4.5-Sonnet,146,148,Maintainability and Readability,Diff Level,1
C++,https://github.com/FreeCAD/FreeCAD/pull/20825,01241245a1d92a8db69fab0db4c2053b5e1227c1,870d7f5385af5d377994479ce6ad017465bdad3d,776,New Feature Additions,True,"Copy is deleted in `ModelLibrary`, but there is no explicit move policy. If this type needs to be stored in containers or returned by value, consider explicitly defaulting move ctor/assignment or deleting them intentionally for clarity (Rule of 5). Also, adding `ModelLibrary(const Library& other)` suggests slicing/copying base state—verify it correctly copies all relevant `ModelLibrary` state (including `_local`).

```suggestion
    ModelLibrary(const Library& other);
    ModelLibrary(const QString& libraryName,
                 const QString& dir,
                 const QString& icon,
                 bool readOnly = true);

    ModelLibrary(const ModelLibrary&) = delete;
    ModelLibrary& operator=(const ModelLibrary&) = delete;
    ModelLibrary(ModelLibrary&&) = default;
    ModelLibrary& operator=(ModelLibrary&&) = default;
```",src/Mod/Material/App/ModelLibrary.h,right,GPT-5.2,49,54,Maintainability and Readability,File Level,1
C++,https://github.com/FreeCAD/FreeCAD/pull/20825,01241245a1d92a8db69fab0db4c2053b5e1227c1,870d7f5385af5d377994479ce6ad017465bdad3d,776,New Feature Additions,True,"New member `_local` is introduced but there is no in-class initializer here. If any constructor forgets to initialize it, `isLocal()` may read an indeterminate value. Prefer an in-class default (e.g. `false`) or ensure all constructors set it explicitly.

```suggestion
private:
    bool _local{false};
```",src/Mod/Material/App/ModelLibrary.h,right,GPT-5.2,69,70,Code Defect,Diff Level,1
C++,https://github.com/FreeCAD/FreeCAD/pull/20825,01241245a1d92a8db69fab0db4c2053b5e1227c1,870d7f5385af5d377994479ce6ad017465bdad3d,776,New Feature Additions,False,"Changing the constructor parameter from base class `ModelLibrary` to derived class `ModelLibraryLocal` unnecessarily restricts functionality to local libraries, breaking polymorphism and potential compatibility with other library implementations.",src/Mod/Material/App/ModelLoader.cpp,right,,42,42,Maintainability and Readability,File Level,1
C++,https://github.com/FreeCAD/FreeCAD/pull/20825,01241245a1d92a8db69fab0db4c2053b5e1227c1,870d7f5385af5d377994479ce6ad017465bdad3d,776,New Feature Additions,True,"The header file (ModelLoader.h) declares `getModelFromPath` with parameter type `std::shared_ptr<ModelLibrary>`, but the implementation uses `std::static_pointer_cast<ModelLibraryLocal>` to cast it. This is inconsistent and unsafe - if a non-local ModelLibrary is passed, the static_cast will result in undefined behavior. Consider either: 1) Change the header declaration to accept `std::shared_ptr<ModelLibraryLocal>` to match the implementation, or 2) Use `std::dynamic_pointer_cast` and check for null to handle the case safely.

```suggestion
    auto localLibrary = std::dynamic_pointer_cast<ModelLibraryLocal>(library);
    if (!localLibrary) {
        throw InvalidLibrary();
    }
    std::shared_ptr<ModelEntry> model = std::make_shared<ModelEntry>(localLibrary,
```",src/Mod/Material/App/ModelLoader.cpp,right,GLM-4.7,124,125,Code Defect,Diff Level,1
C++,https://github.com/FreeCAD/FreeCAD/pull/20825,01241245a1d92a8db69fab0db4c2053b5e1227c1,870d7f5385af5d377994479ce6ad017465bdad3d,776,New Feature Additions,True,"`model->getLibrary()` is dereferenced before storing into `library` and without a null-check. Also `getLibrary()` is called twice. Prefer fetching once and validating pointer before calling `isLocal()`. This avoids a potential crash and keeps the code simpler.

```suggestion
    auto yamlModel = model->getModel();
        auto library = model->getLibrary();
        if (!library || !library->isLocal()) {
            throw InvalidLibrary();
        }
```",src/Mod/Material/App/ModelLoader.cpp,right,GPT-5.2,231,235,Code Defect,File Level,1
C++,https://github.com/FreeCAD/FreeCAD/pull/20825,01241245a1d92a8db69fab0db4c2053b5e1227c1,870d7f5385af5d377994479ce6ad017465bdad3d,776,New Feature Additions,True,"The `getModelFromPath` method parameter type is inconsistent with the rest of the refactoring. While other member variables and methods have been updated to use `ModelLibraryLocal`, this method declaration still uses `ModelLibrary`. In the implementation file (ModelLoader.cpp), the method receives `ModelLibrary` and performs a `static_pointer_cast<ModelLibraryLocal>` conversion. For consistency with the overall refactoring and to avoid unnecessary casting, this parameter type should be changed to `std::shared_ptr<ModelLibraryLocal>`.",src/Mod/Material/App/ModelLoader.h,right,GLM-4.7,122,123,Maintainability and Readability,File Level,1
